Saved Metrics:
MeanSquaredError = 'mse'
MeanAbsolutePercentageError = 'mape'
AUC = 'auc'
TruePositives = 'TP'
TrueNegatives = 'TN'
FalsePositives = 'FP'
FalseNegatives = 'FN'
CategoricalAccuracy = 'catAcc'
-------------------------------------


ticker,itteration,elapsed time,training performance
,,,val_loss,val_out_reg_loss,val_out_cat_loss,val_out_reg_mse,val_out_reg_mape,val_out_cat_auc,val_out_cat_catAcc,val_out_cat_TP,val_out_cat_TN,val_out_cat_FP,val_out_cat_FN,loss,out_reg_loss,out_cat_loss,out_reg_mse,out_reg_mape,out_cat_auc,out_cat_catAcc,out_cat_TP,out_cat_TN,out_cat_FP,out_cat_FN,
ABT,23,4:17:09.688123,3.4562432115301123,0.13070115447044373,0.6676058769226074,0.1290861815214157,70.42681884765625,0.6206896305084229,0.6206896305084229,630.0,630.0,385.0,385.0,3.428836680480664,0.0076543717,0.68420553,0.0076575205,101.753426,0.57270336,0.5683666,2307.0,2307.0,1752.0,1752.0,
ALL,23,4:17:24.336123,3.5056857015111764,0.18394707143306732,0.6647641062736511,0.18349799513816833,69.03175354003906,0.6768472790718079,0.6768472790718079,687.0,687.0,328.0,328.0,3.4372830388580646,0.009335579,0.68558306,0.0093316985,74.95459,0.5725935,0.5723084,2323.0,2323.0,1736.0,1736.0,
AMZN,23,4:17:38.892124,3.4296181636490846,0.14177320897579193,0.657417356967926,0.13899128139019012,88.33345031738281,0.6729063987731934,0.6729063987731934,683.0,683.0,332.0,332.0,3.4368438192058823,0.0027317428,0.6868453,0.0027324122,565.10913,0.560898,0.5624538,2283.0,2283.0,1776.0,1776.0,
BA,23,4:17:54.335126,3.6148600040398207,0.2937988042831421,0.6639693379402161,0.29548728466033936,80.40399932861328,0.6551724076271057,0.6551724076271057,665.0,665.0,350.0,350.0,3.3920714983830873,0.005732515,0.6772796,0.0057327524,197.0496,0.59118074,0.59398866,2411.0,2411.0,1648.0,1648.0,
BABA,23,4:17:58.452124,3.0850946921154967,0.08805263787508011,0.591803789138794,0.08066683262586594,51.78343963623047,0.7518796920776367,0.7518796920776367,200.0,200.0,66.0,66.0,3.345157307789738,0.034098573,0.6636791,0.034123693,379.8087,0.6334728,0.63251877,673.0,673.0,391.0,391.0,
BAC,23,4:18:12.812125,3.437196508886779,0.021819893270730972,0.6831748485565186,0.02193317748606205,23.680044174194336,0.6068965196609497,0.6068965792655945,616.0,616.0,399.0,399.0,3.5285337016511416,0.053405434,0.6950142,0.05339832,78.9227,0.51284564,0.5080069,2062.0,2062.0,1997.0,1997.0,
BMY,23,4:18:27.662125,3.6546582597817108,0.23507045209407806,0.684436559677124,0.2344142198562622,67.34832763671875,0.5763546824455261,0.5763546824455261,585.0,585.0,430.0,430.0,3.4868305649302753,0.052866045,0.68678755,0.05286471,161.02397,0.5615915,0.56343925,2287.0,2287.0,1772.0,1772.0,
BP,23,4:18:42.478126,3.5471937491975982,0.09312188625335693,0.6908600330352783,0.09387724101543427,40.37855911254883,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.501178758841602,0.039754614,0.692278,0.039760236,78.84594,0.52986974,0.52697706,2139.0,2139.0,1920.0,1920.0,
BX,23,4:18:52.219124,3.4788674038676946,0.05274714156985283,0.6855510473251343,0.05175354331731796,64.72906494140625,0.660855770111084,0.660855770111084,417.0,417.0,214.0,214.0,3.4804879159054205,0.013276689,0.69344985,0.013292961,202.81004,0.5289818,0.52437574,1323.0,1323.0,1200.0,1200.0,
CSCO,23,4:19:06.254845,3.4885211815387747,0.15714401006698608,0.6662160158157349,0.1564604938030243,60.05958557128906,0.7093596458435059,0.7093595862388611,720.0,720.0,295.0,295.0,3.481841864272214,0.015607553,0.69326097,0.015592109,53.27913,0.51794785,0.5198325,2110.0,2110.0,1949.0,1949.0,
CVX,23,4:19:21.374843,3.570339658577454,0.26226407289505005,0.6620134115219116,0.2631441056728363,59.45509719848633,0.626600980758667,0.626600980758667,636.0,636.0,379.0,379.0,3.4703457591627056,0.0596842,0.68220925,0.059685245,312.83456,0.58099055,0.58536583,2376.0,2376.0,1683.0,1683.0,
DAL,23,4:19:30.765843,3.6767437271189913,0.21826310455799103,0.6915736198425293,0.2189023494720459,53.082820892333984,0.5517241358757019,0.5517241358757019,352.0,352.0,286.0,286.0,3.520546953241669,0.06793459,0.69052887,0.06793524,196.21857,0.5445212,0.53312427,1360.0,1360.0,1191.0,1191.0,
DD,23,4:19:44.886393,3.603108489924464,0.16991029679775238,0.6858394145965576,0.17134961485862732,61.078643798828125,0.5596058964729309,0.5596058964729309,568.0,568.0,447.0,447.0,3.4913474065560255,0.031625092,0.6919017,0.03163062,122.23998,0.5389832,0.53535354,2173.0,2173.0,1886.0,1886.0,
DIS,23,4:20:00.016392,3.5424014284105723,0.12666311860084534,0.6835154294967651,0.1264999359846115,65.74632263183594,0.5743842124938965,0.5743842124938965,583.0,583.0,432.0,432.0,3.4395765862931285,0.01821995,0.6842443,0.01821623,181.46227,0.57137656,0.5698448,2313.0,2313.0,1746.0,1746.0,
EBAY,23,4:20:14.044393,3.5454153728015316,0.08465921133756638,0.6923683881759644,0.08333828300237656,64.7279052734375,0.5615763664245605,0.5615763664245605,570.0,570.0,445.0,445.0,3.474634352973248,0.007382435,0.69346136,0.0073818625,118.46518,0.5209064,0.52623796,2136.0,2136.0,1923.0,1923.0,
FB,23,4:20:19.829392,3.06802769502004,0.06280950456857681,0.6010436415672302,0.06280950456857681,50.41939163208008,0.71875,0.71875,276.0,276.0,108.0,108.0,3.282463892876363,0.020176813,0.65248334,0.020189632,148.4329,0.6555556,0.6444879,988.0,988.0,545.0,545.0,
GE,23,4:20:34.544392,3.5632947851284382,0.08030077815055847,0.696722686290741,0.07957146316766739,121.9360122680664,0.4167487621307373,0.4167487621307373,423.0,423.0,592.0,592.0,3.534157160439201,0.036416862,0.6995306,0.03642892,44.56095,0.50808066,0.51047057,2072.0,2072.0,1987.0,1987.0,
GPRO,23,4:20:38.510392,3.512043942650445,0.010945240035653114,0.6986861228942871,0.010980440303683281,3757.75048828125,0.4460431933403015,0.4460431635379791,124.0,124.0,154.0,154.0,3.5187544080183164,0.048187792,0.694158,0.048354894,202.66173,0.49009213,0.49954996,555.0,555.0,556.0,556.0,
HD,23,4:20:52.639393,3.58291776051075,0.18046239018440247,0.6806955337524414,0.17858773469924927,85.22187042236328,0.5793103575706482,0.5793103575706482,588.0,588.0,427.0,427.0,3.438008928569146,0.0065091355,0.68627685,0.006507371,158.91238,0.56590724,0.56442475,2291.0,2291.0,1768.0,1768.0,
INTC,23,4:21:07.282394,3.798944108709326,0.1791514903306961,0.724057674407959,0.1769481897354126,64.25237274169922,0.34384238719940186,0.34384235739707947,349.0,349.0,666.0,666.0,3.4875720364908247,0.011147301,0.69529545,0.011152622,100.14304,0.50133914,0.5030796,2042.0,2042.0,2017.0,2017.0,
JD,23,4:21:11.202392,3.2483818370967366,0.01733297109603882,0.6452639698982239,0.01590871438384056,33.453094482421875,0.7173144817352295,0.7173144817352295,203.0,203.0,80.0,80.0,3.442769410124922,0.007285898,0.68924165,0.007243676,212.1135,0.5742877,0.55663717,629.0,629.0,501.0,501.0,
JPM,23,4:21:25.970393,3.6330437213916498,0.1680034101009369,0.6930306553840637,0.16789689660072327,72.70909881591797,0.5,0.5822660326957703,591.0,591.0,424.0,424.0,3.4584784669281667,0.004731452,0.6907513,0.0047278255,91.848694,0.5417,0.536339,2177.0,2177.0,1882.0,1882.0,
KHC,23,4:21:29.420392,3.8456839706404096,0.3505479693412781,0.6926817297935486,0.3587462306022644,2713.52880859375,0.453744500875473,0.453744500875473,103.0,103.0,124.0,124.0,3.5793958819373537,0.109046325,0.69436467,0.1093773,72.92279,0.48521596,0.48729283,441.0,441.0,464.0,464.0,
KO,23,4:21:44.501392,3.456389270040202,0.22356632351875305,0.64748615026474,0.22322602570056915,67.15155029296875,0.6522167325019836,0.6522167325019836,662.0,662.0,353.0,353.0,3.4588235847818996,0.040114507,0.6837104,0.040119793,298.58527,0.57819825,0.5708302,2317.0,2317.0,1742.0,1742.0,
KR,23,4:21:59.277393,3.599574121935614,0.14522743225097656,0.6911440491676331,0.14416463673114777,65.12244415283203,0.5389162302017212,0.5389162302017212,547.0,547.0,468.0,468.0,3.461500008372316,0.03872072,0.6845672,0.038712576,115.14003,0.5723413,0.5698448,2313.0,2313.0,1746.0,1746.0,
MRK,23,4:22:13.353392,3.668582270063203,0.22297973930835724,0.6892443299293518,0.22177369892597198,64.41150665283203,0.5684728622436523,0.5684729218482971,577.0,577.0,438.0,438.0,3.471397318843551,0.015295056,0.69122165,0.015296979,87.40059,0.5439506,0.5402809,2193.0,2193.0,1866.0,1866.0,
MSFT,23,4:22:27.883394,3.4767059356708243,0.093215711414814,0.6770391464233398,0.09088157117366791,82.07987213134766,0.7674877643585205,0.7674877047538757,779.0,779.0,236.0,236.0,3.4681292311491476,0.0024566983,0.6931305,0.002457945,118.727135,0.5310503,0.5257453,2134.0,2134.0,1925.0,1925.0,
MU,23,4:22:42.191392,3.5173211466502674,0.06247473508119583,0.6910887956619263,0.06204177439212799,51.10270309448242,0.5891625881195068,0.5891625881195068,598.0,598.0,417.0,417.0,3.4929947249846496,0.022047224,0.6941931,0.022001415,142.93324,0.5099708,0.51047057,2072.0,2072.0,1987.0,1987.0,
NWSA,23,4:22:46.967392,3.469378795045795,0.009329302236437798,0.6935853362083435,0.009413449093699455,116.5272216796875,0.5303030014038086,0.5303030014038086,175.0,175.0,155.0,155.0,3.4742107094240042,0.008742694,0.69320196,0.00875395,32.10677,0.5152761,0.52279633,688.0,688.0,628.0,628.0,
ORCL,23,4:23:02.376392,3.395434582057258,0.09819066524505615,0.6580789089202881,0.09775809198617935,64.34797668457031,0.6305418014526367,0.6305418610572815,640.0,640.0,375.0,375.0,3.4756707030876894,0.013263942,0.69247967,0.013267911,149.0057,0.5316461,0.5210643,2115.0,2115.0,1944.0,1944.0,
PEP,23,4:23:17.039955,3.551722479101472,0.2108462154865265,0.6689850687980652,0.20967531204223633,69.2216796875,0.6226601004600525,0.6226601004600525,632.0,632.0,383.0,383.0,3.4132689132159437,0.015109046,0.67968094,0.015113217,74.55749,0.5807386,0.586844,2382.0,2382.0,1677.0,1677.0,
PFE,23,4:23:31.257955,3.546482641003989,0.15493732690811157,0.6796338558197021,0.1550096869468689,65.8180923461914,0.5871921181678772,0.5871921181678772,596.0,596.0,419.0,419.0,3.4628539398463087,0.012613667,0.6899954,0.01261158,133.59543,0.5484776,0.54644,2218.0,2218.0,1841.0,1841.0,
PM,23,4:23:40.324955,3.410133521564882,0.03663566708564758,0.6769638657569885,0.037053678184747696,27.310171127319336,0.5959596037864685,0.5959596037864685,354.0,354.0,240.0,240.0,3.426242455890283,0.060803242,0.67256534,0.06077419,189.68068,0.6027999,0.60227275,1431.0,1431.0,945.0,945.0,
PYPL,23,4:23:43.558955,3.216841219266256,0.06561335921287537,0.5945389270782471,0.049975790083408356,67.37718200683594,0.6800000071525574,0.6800000071525574,153.0,153.0,72.0,72.0,3.0426982352831957,0.026249854,0.59361833,0.026895946,244.31328,0.7120291,0.71571904,642.0,642.0,255.0,255.0,
QCOM,23,4:23:58.218956,3.4953753259968874,0.034290142357349396,0.692299485206604,0.033629897981882095,47.728126525878906,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.471903635792381,0.007915336,0.69279236,0.007919159,146.28107,0.5578126,0.5501355,2233.0,2233.0,1826.0,1826.0,
QQQ,23,4:24:13.560955,3.1095944273060767,0.11792534589767456,0.5979699492454529,0.11624230444431305,78.6561279296875,0.7931034564971924,0.7931034564971924,805.0,805.0,210.0,210.0,3.3945920643004093,0.0048287148,0.6780252,0.0048308233,138.18146,0.59050155,0.5952205,2416.0,2416.0,1643.0,1643.0,
SBUX,23,4:24:27.632955,3.4826012686555607,0.13800108432769775,0.6693584322929382,0.1373581439256668,72.27600860595703,0.6354680061340332,0.6354680061340332,645.0,645.0,370.0,370.0,3.4318216810910154,0.012174088,0.6838923,0.012174595,221.02475,0.5773867,0.5737867,2329.0,2329.0,1730.0,1730.0,
SLB,23,4:24:42.360960,3.5279935529079345,0.04753251001238823,0.696164608001709,0.04734591394662857,177.31320190429688,0.5024630427360535,0.5024630427360535,510.0,510.0,505.0,505.0,3.527236028209817,0.06594746,0.6922366,0.06594128,197.86581,0.5360606,0.51712245,2099.0,2099.0,1960.0,1960.0,
T,23,4:24:56.690955,3.5817923684425543,0.24850696325302124,0.6670860648155212,0.2488219141960144,61.79788589477539,0.6157635450363159,0.6157635450363159,625.0,625.0,390.0,390.0,3.4848492884465583,0.034256622,0.6900661,0.034262303,109.931274,0.5558636,0.54915005,2229.0,2229.0,1830.0,1830.0,
TNA,23,4:25:04.450957,3.5330710206712994,0.12355908006429672,0.6817675828933716,0.12707111239433289,57.167884826660156,0.6214286088943481,0.6214285492897034,348.0,348.0,212.0,212.0,3.419493402281562,0.026609499,0.6785883,0.026605643,99.317795,0.5995547,0.59231114,1325.0,1325.0,912.0,912.0,
TWLO,23,4:25:07.210955,3.458550739824102,0.03288590535521507,0.6919013857841492,0.0268417876213789,48.959739685058594,0.601123571395874,0.601123571395874,107.0,107.0,71.0,71.0,3.300323509194787,0.013219485,0.6645189,0.013487564,628.5635,0.6442336,0.64880115,460.0,460.0,249.0,249.0,
TWTR,23,4:25:12.287956,3.4237172603607178,0.016920071095228195,0.6820001602172852,0.01722259260714054,33.839237213134766,0.5935483574867249,0.5935483574867249,184.0,184.0,126.0,126.0,3.5518550714756465,0.027478946,0.7048265,0.027512837,248.9328,0.5060454,0.49636218,614.0,614.0,623.0,623.0,
TXN,23,4:25:26.914955,3.4720323419336028,0.14270369708538055,0.6664344668388367,0.1415332853794098,79.78742980957031,0.6492610573768616,0.6492610573768616,659.0,659.0,356.0,356.0,3.463624033618954,0.0036795384,0.69197166,0.0036803666,133.73265,0.53426874,0.52919436,2148.0,2148.0,1911.0,1911.0,
TZA,23,4:25:35.181956,3.1828464303697857,0.00013652368215844035,0.633380651473999,0.00013643730198964477,5367.3720703125,0.6678571701049805,0.6678571701049805,374.0,374.0,186.0,186.0,3.3048392207589488,0.0011790924,0.66060346,0.0011802419,1375.0874,0.6404433,0.6276263,1404.0,1404.0,833.0,833.0,
USB,23,4:25:49.648955,3.546235540700076,0.18395334482192993,0.672782838344574,0.18495148420333862,58.48350524902344,0.6029556393623352,0.6029556393623352,612.0,612.0,403.0,403.0,3.4783040782329806,0.022944352,0.6910326,0.022947637,77.976974,0.55834067,0.55432373,2250.0,2250.0,1809.0,1809.0,
V,23,4:25:58.549955,2.941244439243869,0.21282336115837097,0.5443034172058105,0.20947985351085663,72.96215057373047,0.7794612646102905,0.7794612646102905,463.0,463.0,131.0,131.0,3.1960492027639438,0.015670879,0.63325036,0.015765904,316.70648,0.6719185,0.6714406,1594.0,1594.0,780.0,780.0,
VER,23,4:26:01.643955,3.454112531892922,0.07457548379898071,0.6756839752197266,0.07478906959295273,92.22911834716797,0.5964125394821167,0.5964125394821167,133.0,133.0,90.0,90.0,3.332753176635571,0.02902462,0.66089237,0.029124271,28.486156,0.63285446,0.63820225,568.0,568.0,322.0,322.0,
VOD,23,4:26:15.753955,3.6321721062871624,0.11764009296894073,0.7026911377906799,0.1185188964009285,42.661746978759766,0.4443349838256836,0.4443349838256836,451.0,451.0,564.0,564.0,3.501342478747672,0.057775147,0.6887174,0.057806976,111.98693,0.55824757,0.54841095,2226.0,2226.0,1833.0,1833.0,
VZ,23,4:26:29.944956,3.737829812994144,0.259878933429718,0.6958618760108948,0.2587778866291046,66.67010498046875,0.50935959815979,0.50935959815979,517.0,517.0,498.0,498.0,3.4973889983149697,0.028834118,0.6937105,0.028836472,95.55001,0.51576656,0.5099778,2070.0,2070.0,1989.0,1989.0,
WBA,23,4:26:43.943957,3.6849858516542784,0.14855222404003143,0.7064325213432312,0.14983277022838593,49.10817337036133,0.4798029661178589,0.4798029661178589,487.0,487.0,528.0,528.0,3.4602259677981886,0.048598282,0.68229586,0.048612572,94.07232,0.58300185,0.57822126,2347.0,2347.0,1712.0,1712.0,
WFC,23,4:26:58.608955,3.662702641228737,0.19064360857009888,0.694279134273529,0.19223563373088837,54.88217544555664,0.5399014949798584,0.5399014949798584,548.0,548.0,467.0,467.0,3.4224686592075737,0.03318794,0.6778686,0.033195727,66.20523,0.58767074,0.5922641,2404.0,2404.0,1655.0,1655.0,
WMT,23,4:27:13.027470,3.5745767682643947,0.16910400986671448,0.6820082664489746,0.1671404391527176,75.9179458618164,0.5773398876190186,0.5773398876190186,586.0,586.0,429.0,429.0,3.4834086691167268,0.010616784,0.694558,0.010624887,102.14339,0.5110082,0.51342696,2084.0,2084.0,1975.0,1975.0,
WPM,23,4:27:16.041470,3.4325549885778144,0.07152406126260757,0.6547762751579285,0.05885852500796318,40.60873031616211,0.5990098714828491,0.5990098714828491,121.0,121.0,81.0,81.0,3.3622147443875745,0.0068742153,0.6686723,0.0070402757,28.834738,0.5906723,0.6106965,491.0,491.0,313.0,313.0,
WU,23,4:27:25.589470,3.5883200454568933,0.08948832750320435,0.6997586488723755,0.08907181769609451,40.79908752441406,0.5142428874969482,0.5142428874969482,343.0,343.0,324.0,324.0,3.4350653506111706,0.013750163,0.68423164,0.013719629,46.229614,0.5723001,0.5772114,1540.0,1540.0,1128.0,1128.0,
XOM,23,4:27:40.467470,3.616583061922947,0.1447519212961197,0.6944063305854797,0.1460004448890686,45.16409683227539,0.5527093410491943,0.5527093410491943,561.0,561.0,454.0,454.0,3.464184654731121,0.08025545,0.67680395,0.080261976,170.8344,0.5954514,0.60064054,2438.0,2438.0,1621.0,1621.0,
ZNGA,23,4:27:46.587470,3.585491088584617,0.0664857029914856,0.7046709656715393,0.06243256852030754,73.08151245117188,0.2419753074645996,0.2419753074645996,98.0,98.0,307.0,307.0,3.514569728110555,0.013462288,0.7001587,0.013572436,143.81755,0.49945027,0.4935065,798.0,798.0,819.0,819.0,
ABBV,24,4:27:52.695470,3.436884508592211,0.07259692996740341,0.6686633229255676,0.06302487850189209,42.745365142822266,0.6175637245178223,0.6175637245178223,218.0,218.0,135.0,135.0,3.4762996985947856,0.039781548,0.6856681,0.04029147,62.1345,0.57348305,0.5450674,768.0,768.0,641.0,641.0,
ABT,24,4:28:07.599472,3.461128344324422,0.14418548345565796,0.6654583215713501,0.14249050617218018,75.42549896240234,0.6206896305084229,0.6206896305084229,630.0,630.0,385.0,385.0,3.439612855932401,0.0071233967,0.68648565,0.007124638,99.73849,0.5606497,0.5683666,2307.0,2307.0,1752.0,1752.0,
ALL,24,4:28:22.037470,3.3292848215901794,0.15988899767398834,0.6348932981491089,0.1594744473695755,63.76984405517578,0.6768472790718079,0.6768472790718079,687.0,687.0,328.0,328.0,3.436997787739203,0.009532008,0.68553376,0.009533407,75.22158,0.5732362,0.56639564,2299.0,2299.0,1760.0,1760.0,
AMZN,24,4:28:36.807470,3.4584408623831613,0.14340025186538696,0.6629923582077026,0.14060497283935547,89.002685546875,0.6729063987731934,0.6729063987731934,683.0,683.0,332.0,332.0,3.4398065430978804,0.0029877448,0.6873724,0.002990577,569.61584,0.56225467,0.5560483,2257.0,2257.0,1802.0,1802.0,
BA,24,4:28:51.794470,3.601815241076089,0.28837546706199646,0.6624549031257629,0.2900469899177551,79.2964096069336,0.6551724076271057,0.6551724076271057,665.0,665.0,350.0,350.0,3.392969156022317,0.0057096845,0.6773887,0.005707631,197.54755,0.5903515,0.59398866,2411.0,2411.0,1648.0,1648.0,
BABA,24,4:28:55.480470,3.0332050932977435,0.06400135904550552,0.5851824283599854,0.05764460191130638,42.70122146606445,0.7518796920776367,0.7518796920776367,200.0,200.0,66.0,66.0,3.3408083431702806,0.033749286,0.6599844,0.034087088,398.18448,0.62142426,0.63251877,673.0,673.0,391.0,391.0,
BAC,24,4:29:10.128500,3.479655972137827,0.038648732006549835,0.688234269618988,0.03876323252916336,31.437185287475586,0.6068965196609497,0.6068965792655945,616.0,616.0,399.0,399.0,3.531197723363767,0.05168398,0.6959021,0.051701903,79.47072,0.5140455,0.5173688,2100.0,2100.0,1959.0,1959.0,
BMY,24,4:29:25.129500,3.647075389993602,0.2382706105709076,0.6827746033668518,0.23760980367660522,67.85511779785156,0.5763546824455261,0.5763546824455261,585.0,585.0,430.0,430.0,3.48454151020816,0.05116694,0.68668574,0.051125124,158.27579,0.5648372,0.56343925,2287.0,2287.0,1772.0,1772.0,
BP,24,4:29:40.191499,3.5626945876135614,0.10777631402015686,0.6908360719680786,0.10869114845991135,43.0849609375,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.505081771600126,0.03948939,0.69310904,0.03950224,78.947395,0.528812,0.52697706,2139.0,2139.0,1920.0,1920.0,
BX,24,4:29:49.453500,3.4904144395928,0.051271550357341766,0.6881084442138672,0.05029170960187912,63.517642974853516,0.660855770111084,0.660855770111084,417.0,417.0,214.0,214.0,3.4722457080429807,0.010971554,0.6922534,0.010982141,185.0038,0.53091866,0.5188268,1309.0,1309.0,1214.0,1214.0,
CSCO,24,4:30:04.613500,3.4890489178925312,0.1589352786540985,0.665962278842926,0.158246710896492,60.52021789550781,0.7093596458435059,0.7093595862388611,720.0,720.0,295.0,295.0,3.4823056058538286,0.015467044,0.69335896,0.0154794585,53.443253,0.5216838,0.51933974,2108.0,2108.0,1951.0,1951.0,
CVX,24,4:30:19.294500,3.5394940575942617,0.21148346364498138,0.6658602356910706,0.2122703641653061,52.91747283935547,0.626600980758667,0.626600980758667,636.0,636.0,379.0,379.0,3.457651538959305,0.059288602,0.6796158,0.059300218,312.93472,0.58493376,0.58536583,2376.0,2376.0,1683.0,1683.0,
DAL,24,4:30:28.334500,3.672093295752068,0.21686585247516632,0.690926194190979,0.2175014168024063,52.92494201660156,0.5517241358757019,0.5517241358757019,352.0,352.0,286.0,286.0,3.5228524644530927,0.06861008,0.690847,0.068524025,193.78906,0.54212224,0.5401803,1378.0,1378.0,1173.0,1173.0,
